"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"DJALMA BERGER";"DJALMA BERGER";"PSDB";"SC";"141415";"2007.0";"53.0";""
"WLADIMIR COSTA";"WLADIMIR COSTA";"SD";"PA";"5830474";"2011.0";"54.0";""
"CHICO DANGELO";"CHICO DANGELO";"PT";"";"7fb5219dd548f82d024df9ca7b579503";"";"";""
"CARLOS WILLIAN";"CARLOS WILLIAN";"PTC";"MG";"74148";"2007.0";"53.0";""
"ZÉ GERALDO";"ZÉ GERALDO";"PT";"PA";"5830518";"2011.0";"54.0";""
"AIRTON ROVEDA";"AIRTON ROVEDA";"PPS";"PR";"73457";"2007.0";"53.0";""
"LAEL VARELLA";"LAEL VARELLA";"DEM";"MG";"74742";"2011.0";"54.0";""
"BUSATO";"BUSATO";"PTB";"";"294aaafe2335ee11cb11615e3cee2fb0";"";"";""
"VILSON COVATTI";"VILSON COVATTI";"PP";"RS";"141870";"2007.0";"53.0";""
"JOÃO BITTAR";"JOÃO BITTAR";"PFL";"MG";"141457";"2007.0";"53.0";""
"DR. ROSINHA";"DR. ROSINHA";"PT";"PR";"73459";"2011.0";"54.0";""
"ARIOSTO HOLANDA";"ARIOSTO HOLANDA";"PSB";"CE";"74103";"2007.0";"53.0";""
"WELLINGTON ROBERTO";"WELLINGTON ROBERTO";"PR";"PB";"5830395";"2011.0";"54.0";""
"JOSÉ ANÍBAL";"JOSÉ ANÍBAL";"PSDB";"SP";"73536";"2011.0";"54.0";""
"NELSON TRAD";"NELSON TRAD";"PMDB";"MS";"73761";"2007.0";"53.0";""
"CUSTÓDIO MATTOS";"CUSTÓDIO MATTOS";"PSDB";"MG";"74579";"2007.0";"53.0";""
"ARMANDO MONTEIRO";"ARMANDO MONTEIRO";"PTB";"PE";"74472";"2007.0";"53.0";""
"DR. PINOTTI";"DR. PINOTTI";"PFL";"SP";"73542";"2007.0";"53.0";""
"CARLOS WILSON";"CARLOS WILSON";"PT";"PE";"131873";"2007.0";"53.0";""
"JILMAR TATTO";"JILMAR TATTO";"PT";"SP";"141456";"2007.0";"53.0";""
"RAIMUNDO GOMES DE MATOS";"RAIMUNDO GOMES DE MATOS";"PSDB";"CE";"5830549";"2011.0";"54.0";""
"CLODOVIL HERNANDES";"CLODOVIL HERNANDES";"PTC";"SP";"141409";"2007.0";"53.0";""
"DUARTE NOGUEIRA";"DUARTE NOGUEIRA";"PSDB";"SP";"141385";"2007.0";"53.0";""
"ALINE CORRÊA";"ALINE CORRÊA";"PP";"SP";"141375";"2011.0";"54.0";""
"RIBAMAR ALVES";"RIBAMAR ALVES";"PSB";"MA";"74027";"2011.0";"54.0";""
"EDMAR MOREIRA";"EDMAR MOREIRA";"PFL";"MG";"74580";"2007.0";"53.0";""
"EDUARDO SCIARRA";"EDUARDO SCIARRA";"DEM";"PR";"74382";"2011.0";"54.0";""
"EDUARDO AMORIM";"EDUARDO AMORIM";"PSC";"SE";"141420";"2007.0";"53.0";""
"ANTÔNIO ANDRADE";"ANTÔNIO ANDRADE";"PMDB";"MG";"141387";"2007.0";"53.0";""
"BETO FARO";"BETO FARO";"PT";"PA";"5830714";"2011.0";"54.0";""
"BETO MANSUR";"BETO MANSUR";"PRB";"SP";"5830451";"2011.0";"54.0";""
"LUIZ PAULO VELLOZO LUCAS";"LUIZ PAULO VELLOZO LUCAS";"PSDB";"ES";"141489";"2007.0";"53.0";""
"DAVI ALCOLUMBRE";"DAVI ALCOLUMBRE";"DEM";"AP";"73924";"2011.0";"54.0";""
"LEONARDO VILELA";"LEONARDO VILELA";"PSDB";"GO";"74368";"2007.0";"53.0";""
"ABELARDO LUPION";"ABELARDO LUPION";"DEM";"PR";"73764";"2011.0";"54.0";""
"NILSON MOURÃO";"NILSON MOURÃO";"PT";"AC";"74365";"2007.0";"53.0";""
"REINHOLD STEPHANES";"REINHOLD STEPHANES";"PMDB";"PR";"73786";"2011.0";"54.0";""
"ANTONIO JOSÉ MEDEIROS";"ANTONIO JOSÉ MEDEIROS";"PT";"PI";"141388";"2007.0";"53.0";""
"ALDO REBELO";"ALDO REBELO";"PCdoB";"SP";"73428";"2011.0";"54.0";""
"WALTER PINHEIRO";"WALTER PINHEIRO";"PT";"BA";"74218";"2007.0";"53.0";""
"JOÃO CAMPOS";"JOÃO CAMPOS";"PSDB";"GO";"5830462";"2011.0";"54.0";""
"ÍRIS DE ARAÚJO";"ÍRIS DE ARAÚJO";"PMDB";"GO";"141453";"2011.0";"54.0";""
"CARLOS SAMPAIO";"CARLOS SAMPAIO";"PSDB";"SP";"5830711";"2011.0";"54.0";""
"ROSE DE FREITAS";"ROSE DE FREITAS";"PMDB";"ES";"73507";"2011.0";"54.0";""
"REBECCA GARCIA";"REBECCA GARCIA";"PP";"AM";"141525";"2011.0";"54.0";""
"CHICO ALENCAR";"CHICO ALENCAR";"PSOL";"RJ";"5830653";"2011.0";"54.0";""
"PROFESSOR RUY PAULETTI";"PROFESSOR RUY PAULETTI";"PSDB";"RS";"141538";"2007.0";"53.0";""
"VIEIRA DA CUNHA";"VIEIRA DA CUNHA";"PDT";"RS";"141400";"2007.0";"53.0";""
"SEBASTIÃO MADEIRA";"SEBASTIÃO MADEIRA";"PSDB";"MA";"74211";"2007.0";"53.0";""
"OSMAR SERRAGLIO";"OSMAR SERRAGLIO";"PMDB";"PR";"5830293";"2011.0";"54.0";""
"MARCELO ITAGIBA";"MARCELO ITAGIBA";"PMDB";"RJ";"141495";"2007.0";"53.0";""
"JOÃO MAGALHÃES";"JOÃO MAGALHÃES";"PMDB";"MG";"74120";"2011.0";"54.0";""
"MARCO MAIA";"MARCO MAIA";"PT";"RS";"5830634";"2011.0";"54.0";""
"JOSEPH BANDEIRA";"JOSEPH BANDEIRA";"PT";"BA";"4929";"2007.0";"53.0";""
"LINCOLN PORTELA";"LINCOLN PORTELA";"PR";"MG";"5830687";"2011.0";"54.0";""
"VALADARES FILHO";"VALADARES FILHO";"PSB";"SE";"5830408";"2011.0";"54.0";""
"VIC PIRES FRANCO";"VIC PIRES FRANCO";"PFL";"PA";"74087";"2007.0";"53.0";""
"PROFESSOR VICTORIO GALLI";"PROFESSOR VICTORIO GALLI";"PMDB";"MT";"148134";"2007.0";"53.0";""
"ADEMIR CAMILO";"ADEMIR CAMILO";"PROS";"MG";"5830803";"2011.0";"54.0";""
"DAVI ALVES SILVA JUNIOR";"DAVI ALVES SILVA JUNIOR";"PDT";"";"dcccedb7329ffc24825faac1cc5f2db7";"";"";""
"EVANDRO MILHOMEN";"EVANDRO MILHOMEN";"PCdoB";"AP";"74345";"2011.0";"54.0";""
"IRINY LOPES";"IRINY LOPES";"PT";"ES";"74162";"2007.0";"53.0";""
"CHICO ABREU";"CHICO ABREU";"PL";"GO";"146308";"2007.0";"53.0";""
"MAURÍCIO QUINTELLA LESSA";"MAURÍCIO QUINTELLA LESSA";"PR";"AL";"5830618";"2011.0";"54.0";""
"FERNANDO DE FABINHO";"FERNANDO DE FABINHO";"PFL";"BA";"74063";"2007.0";"53.0";""
"GIOVANNI QUEIROZ";"GIOVANNI QUEIROZ";"PDT";"PA";"74077";"2007.0";"53.0";""
"VICENTINHO ALVES";"VICENTINHO ALVES";"PSDB";"TO";"141554";"2007.0";"53.0";""
"PROFESSOR SETIMO";"PROFESSOR SETIMO";"PMDB";"MA";"141543";"2007.0";"53.0";""
"ANSELMO DE JESUS";"ANSELMO DE JESUS";"PT";"RO";"73937";"2011.0";"54.0";""
"LÉO ALCÂNTARA";"LÉO ALCÂNTARA";"PR";"";"82a9d7fc03abd1018e0da614aff895bc";"";"";""
"DANIEL ALMEIDA";"DANIEL ALMEIDA";"PCdoB";"BA";"5830345";"2011.0";"54.0";""
"PAULO TEIXEIRA";"PAULO TEIXEIRA";"PT";"SP";"5830635";"2011.0";"54.0";""
"JOÃO MAIA";"JOÃO MAIA";"PR";"RN";"141459";"2011.0";"54.0";""
"BISPO GÊ TENUTA";"BISPO GÊ TENUTA";"PFL";"SP";"3155";"2007.0";"53.0";""
"BONIFÁCIO DE ANDRADA";"BONIFÁCIO DE ANDRADA";"PSDB";"MG";"5830755";"2011.0";"54.0";""
"ARNALDO FARIA DE SÁ";"ARNALDO FARIA DE SÁ";"PTB";"SP";"5830487";"2011.0";"54.0";""
"ALEXANDRE SANTOS";"ALEXANDRE SANTOS";"PMDB";"RJ";"74830";"2011.0";"54.0";""
"PAULINHO DA FORÇA";"PAULINHO DA FORÇA";"PDT";"";"71a617abdbaa65ef0f0f1ef703adbb83";"";"";""
"MARCIO JUNQUEIRA";"MARCIO JUNQUEIRA";"DEM";"RR";"141496";"2011.0";"54.0";""
"MÁRIO DE OLIVEIRA";"MÁRIO DE OLIVEIRA";"PSC";"MG";"74747";"2007.0";"53.0";""
"CARLOS ALBERTO CANUTO";"CARLOS ALBERTO CANUTO";"PMDB";"AL";"141397";"2007.0";"53.0";""
"BRUNO ARAÚJO";"BRUNO ARAÚJO";"PSDB";"PE";"5830294";"2011.0";"54.0";""
"FERNANDO CORUJA";"FERNANDO CORUJA";"PPS";"SC";"73471";"2007.0";"53.0";""
"JORGE BITTAR";"JORGE BITTAR";"PT";"RJ";"74686";"2011.0";"54.0";""
"GLADSON CAMELI";"GLADSON CAMELI";"PP";"AC";"141446";"2011.0";"54.0";""
"CLAUDIO CAJADO";"CLAUDIO CAJADO";"DEM";"BA";"5830679";"2011.0";"54.0";""
"GERSON PERES";"GERSON PERES";"PP";"PA";"74076";"2007.0";"53.0";""
"FERNANDO GABEIRA";"FERNANDO GABEIRA";"PV";"RJ";"74841";"2007.0";"53.0";""
"GUILHERME MENEZES";"GUILHERME MENEZES";"PT";"BA";"74139";"2007.0";"53.0";""
"JOSÉ PAULO TÓFFANO";"JOSÉ PAULO TÓFFANO";"PV";"SP";"141471";"2007.0";"53.0";""
"ANTÔNIO ROBERTO";"ANTÔNIO ROBERTO";"PV";"MG";"141390";"2011.0";"54.0";""
"VADÃO GOMES";"VADÃO GOMES";"PP";"SP";"73564";"2007.0";"53.0";""
"ALBANO FRANCO";"ALBANO FRANCO";"PSDB";"SE";"141373";"2007.0";"53.0";""
"IRAN BARBOSA";"IRAN BARBOSA";"PT";"SE";"141468";"2007.0";"53.0";""
"ADÃO PRETTO";"ADÃO PRETTO";"PT";"RS";"73886";"2007.0";"53.0";""
"VITOR PENIDO";"VITOR PENIDO";"DEM";"MG";"141557";"2011.0";"54.0";""
"ASSIS MIGUEL DO COUTO";"ASSIS MIGUEL DO COUTO";"PT";"";"8fb28171b8d94f93c1e63c7c790b8651";"";"";""
"CAMILO COLA";"CAMILO COLA";"PMDB";"ES";"141395";"2007.0";"53.0";""
"FELIPE MAIA";"FELIPE MAIA";"DEM";"RN";"5830330";"2011.0";"54.0";""
"LUIS CARLOS HEINZE";"LUIS CARLOS HEINZE";"PP";"RS";"5830770";"2011.0";"54.0";""
"MARIA LÚCIA CARDOSO";"MARIA LÚCIA CARDOSO";"PMDB";"MG";"74587";"2007.0";"53.0";""
"POMPEO DE MATTOS";"POMPEO DE MATTOS";"PDT";"RS";"5830627";"2011.0";"54.0";""
"ZEZÉU RIBEIRO";"ZEZÉU RIBEIRO";"PT";"BA";"74145";"2007.0";"53.0";""
"AUGUSTO CARVALHO";"AUGUSTO CARVALHO";"SD";"DF";"5830433";"2011.0";"54.0";""
"MAURO LOPES";"MAURO LOPES";"PMDB";"MG";"5830615";"2011.0";"54.0";""
"ROBERTO BRITTO";"ROBERTO BRITTO";"PP";"BA";"5830608";"2011.0";"54.0";""
"ANGELA AMIN";"ANGELA AMIN";"PP";"SC";"73696";"2007.0";"53.0";""
"FÉLIX MENDONÇA";"FÉLIX MENDONÇA";"PFL";"BA";"74542";"2007.0";"53.0";""
"EMANUEL FERNANDES";"EMANUEL FERNANDES";"PSDB";"SP";"74119";"2011.0";"54.0";""
"FÁTIMA PELAES";"FÁTIMA PELAES";"PMDB";"AP";"74065";"2011.0";"54.0";""
"PAULO PEREIRA DA SILVA";"PAULO PEREIRA DA SILVA";"SD";"SP";"5830369";"2011.0";"54.0";""
"LOBBE NETO";"LOBBE NETO";"PSDB";"SP";"5830804";"2011.0";"54.0";""
"JADER BARBALHO";"JADER BARBALHO";"PMDB";"PA";"73929";"2007.0";"53.0";""
"LUIZ BITTENCOURT";"LUIZ BITTENCOURT";"PMDB";"GO";"74810";"2007.0";"53.0";""
"MÁRIO HERINGER";"MÁRIO HERINGER";"PDT";"MG";"5830467";"2011.0";"54.0";""
"ARNON BEZERRA";"ARNON BEZERRA";"PTB";"CE";"5830664";"2011.0";"54.0";""
"LUIZ FERNANDO FARIA";"LUIZ FERNANDO FARIA";"PP";"MG";"5830610";"2011.0";"54.0";""
"OSMAR JÚNIOR";"OSMAR JÚNIOR";"PCdoB";"PI";"141514";"2011.0";"54.0";""
"CLAUDIO DIAZ";"CLAUDIO DIAZ";"PSDB";"";"bf2c6699b079d5c63a63f1f860a136e6";"";"";""
"GERMANO BONOW";"GERMANO BONOW";"PFL";"RS";"141443";"2007.0";"53.0";""
"SÉRGIO BARRADAS CARNEIRO";"SÉRGIO BARRADAS CARNEIRO";"PT";"BA";"74533";"2011.0";"54.0";""
"NÉLIO DIAS";"NÉLIO DIAS";"PP";"RN";"74038";"2007.0";"53.0";""
"EDSON DUARTE";"EDSON DUARTE";"PV";"BA";"74061";"2007.0";"53.0";""
"MIGUEL MARTINI";"MIGUEL MARTINI";"PHS";"MG";"141469";"2007.0";"53.0";""
"OSVALDO REIS";"OSVALDO REIS";"PMDB";"TO";"74191";"2011.0";"54.0";""
"TADEU FILIPPELLI";"TADEU FILIPPELLI";"PMDB";"DF";"74806";"2007.0";"53.0";""
"MAURO BENEVIDES";"MAURO BENEVIDES";"PMDB";"CE";"73588";"2007.0";"53.0";""
"GERALDO THADEU";"GERALDO THADEU";"PPS";"MG";"74151";"2011.0";"54.0";""
"LÉO VIVAS";"LÉO VIVAS";"PRB";"RJ";"141452";"2007.0";"53.0";""
"JOSÉ ROCHA";"JOSÉ ROCHA";"PR";"BA";"5830789";"2011.0";"54.0";""
"SABINO CASTELO BRANCO";"SABINO CASTELO BRANCO";"PTB";"AM";"141522";"2011.0";"54.0";""
"FELIPE BORNIER";"FELIPE BORNIER";"PSD";"RJ";"5830600";"2011.0";"54.0";""
"JOVAIR ARANTES";"JOVAIR ARANTES";"PTB";"GO";"5830361";"2011.0";"54.0";""
"MATTEO CHIARELLI";"MATTEO CHIARELLI";"PFL";"RS";"147653";"2007.0";"53.0";""
"GEDDEL VIEIRA LIMA";"GEDDEL VIEIRA LIMA";"PMDB";"BA";"74544";"2007.0";"53.0";""
"PERPÉTUA ALMEIDA";"PERPÉTUA ALMEIDA";"PCdoB";"AC";"73943";"2007.0";"53.0";""
"HOMERO PEREIRA";"HOMERO PEREIRA";"PPS";"MT";"141448";"2007.0";"53.0";""
"ALCENI GUERRA";"ALCENI GUERRA";"PFL";"PR";"139133";"2007.0";"53.0";""
"REGINALDO LOPES";"REGINALDO LOPES";"PT";"MG";"5830494";"2011.0";"54.0";""
"RICARDO IZAR";"RICARDO IZAR";"PSD";"SP";"5830479";"2011.0";"54.0";""
"BRIZOLA NETO";"BRIZOLA NETO";"PDT";"RJ";"141399";"2007.0";"53.0";""
"TARCÍSIO ZIMMERMANN";"TARCÍSIO ZIMMERMANN";"PT";"RS";"73577";"2007.0";"53.0";""
"JOSÉ AIRTON CIRILO";"JOSÉ AIRTON CIRILO";"PT";"CE";"5830501";"2011.0";"54.0";""
"JOSÉ CARLOS ARAÚJO";"JOSÉ CARLOS ARAÚJO";"PSD";"BA";"5830760";"2011.0";"54.0";""
"ALEX CANZIANI";"ALEX CANZIANI";"PTB";"PR";"5830426";"2011.0";"54.0";""
"JOSÉ CARLOS ALELUIA";"JOSÉ CARLOS ALELUIA";"DEM";"BA";"5830579";"2011.0";"54.0";""
"HENRIQUE EDUARDO ALVES";"HENRIQUE EDUARDO ALVES";"PMDB";"RN";"74324";"2007.0";"53.0";""
"CLÓVIS FECURY";"CLÓVIS FECURY";"PFL";"MA";"74026";"2007.0";"53.0";""
"THELMA DE OLIVEIRA";"THELMA DE OLIVEIRA";"PSDB";"MT";"74286";"2007.0";"53.0";""
"ROBERTO MAGALHÃES";"ROBERTO MAGALHÃES";"PFL";"PE";"74433";"2007.0";"53.0";""
"GILMAR MACHADO";"GILMAR MACHADO";"PT";"MG";"74581";"2011.0";"54.0";""
"JULIO SEMEGHINI";"JULIO SEMEGHINI";"PSDB";"SP";"74783";"2011.0";"54.0";""
"VANDER LOUBET";"VANDER LOUBET";"PT";"MS";"5830534";"2011.0";"54.0";""
"GIACOBO";"GIACOBO";"PR";"PR";"5830713";"2011.0";"54.0";""
"AELTON FREITAS";"AELTON FREITAS";"PR";"MG";"5830322";"2011.0";"54.0";""
"CIDA DIOGO";"CIDA DIOGO";"PT";"RJ";"141501";"2007.0";"53.0";""
"FERNANDO MELO";"FERNANDO MELO";"PT";"AC";"141432";"2007.0";"53.0";""
"IVAN VALENTE";"IVAN VALENTE";"PSOL";"SP";"5830668";"2011.0";"54.0";""
"CEZAR SILVESTRI";"CEZAR SILVESTRI";"PPS";"PR";"74379";"2011.0";"54.0";""
"LUIZ CARLOS BUSATO";"LUIZ CARLOS BUSATO";"PTB";"RS";"5830598";"2011.0";"54.0";""
"EDGAR MOURY";"EDGAR MOURY";"PMDB";"PE";"141416";"2007.0";"53.0";""
"CARLOS ALBERTO LERÉIA";"CARLOS ALBERTO LERÉIA";"PSDB";"GO";"74290";"2011.0";"54.0";""
"ANTONIO CARLOS MENDES THAME";"ANTONIO CARLOS MENDES THAME";"PSDB";"SP";"5830802";"2011.0";"54.0";""
"FLAVIANO MELO";"FLAVIANO MELO";"PMDB";"AC";"5830742";"2011.0";"54.0";""
"RAFAEL GUERRA";"RAFAEL GUERRA";"PSDB";"MG";"74590";"2007.0";"53.0";""
"MARCELO SERAFIM";"MARCELO SERAFIM";"PSB";"AM";"141493";"2007.0";"53.0";""
"IZALCI";"IZALCI";"PSDB";"DF";"5830526";"2011.0";"54.0";""
"MOACIR MICHELETTO";"MOACIR MICHELETTO";"PMDB";"PR";"74238";"2007.0";"53.0";""
"MARIA DO ROSÁRIO";"MARIA DO ROSÁRIO";"PT";"RS";"5830300";"2011.0";"54.0";""
"PEDRO HENRY";"PEDRO HENRY";"PP";"MT";"74111";"2007.0";"53.0";""
"MOISES AVELINO";"MOISES AVELINO";"PMDB";"TO";"139311";"2007.0";"53.0";""
"SÉRGIO MORAES";"SÉRGIO MORAES";"PTB";"RS";"5830340";"2011.0";"54.0";""
"FRANCISCO RODRIGUES";"FRANCISCO RODRIGUES";"PFL";"RR";"73981";"2007.0";"53.0";""
"FÁBIO RAMALHO";"FÁBIO RAMALHO";"PV";"MG";"5830552";"2011.0";"54.0";""
"CARLOS BRANDÃO";"CARLOS BRANDÃO";"PSDB";"MA";"141402";"2011.0";"54.0";""
"RÔMULO GOUVEIA";"RÔMULO GOUVEIA";"PSD";"PB";"5830776";"2011.0";"54.0";""
"BERNARDO ARISTON";"BERNARDO ARISTON";"PMDB";"RJ";"74169";"2007.0";"53.0";""
"FÁTIMA BEZERRA";"FÁTIMA BEZERRA";"PT";"RN";"74037";"2011.0";"54.0";""
"MARCELO CASTRO";"MARCELO CASTRO";"PMDB";"PI";"5830659";"2011.0";"54.0";""
"RAUL JUNGMANN";"RAUL JUNGMANN";"PPS";"PE";"5830832";"2011.0";"54.0";""
"ANDREIA ZITO";"ANDREIA ZITO";"PSDB";"RJ";"141379";"2011.0";"54.0";""
"AUGUSTO FARIAS";"AUGUSTO FARIAS";"PTB";"AL";"74441";"2007.0";"53.0";""
"DR. ADILSON SOARES";"DR. ADILSON SOARES";"PR";"RJ";"141371";"2011.0";"54.0";""
"JOSÉ FERNANDO APARECIDO DE OLIV";"JOSÉ FERNANDO APARECIDO DE OLIV";"PV";"";"18267db93633155f185a9ed9ec32eeb1";"";"";""
"VICENTE ARRUDA";"VICENTE ARRUDA";"PSDB";"CE";"74308";"2007.0";"53.0";""
"GLADSON DE LIMA CAMELI";"GLADSON DE LIMA CAMELI";"PP";"";"d4ffd883b28ee1286a8b3ad70f3290dd";"";"";""
"OLAVO CALHEIROS";"OLAVO CALHEIROS";"PMDB";"AL";"74005";"2007.0";"53.0";""
"FERNANDO DINIZ";"FERNANDO DINIZ";"PMDB";"MG";"74658";"2007.0";"53.0";""
"GUSTAVO FRUET";"GUSTAVO FRUET";"PSDB";"PR";"73460";"2007.0";"53.0";""
"VACCAREZZA";"VACCAREZZA";"PT";"";"fa0b8ebf5e9cab8fe6a11f8e7912a4bb";"";"";""
"MAGELA";"MAGELA";"PT";"DF";"74802";"2011.0";"54.0";""
"CARLOS  MELLES";"CARLOS  MELLES";"DEM";"";"7d93b4a806c335b202833076f1195902";"";"";""
"JAIR BOLSONARO";"JAIR BOLSONARO";"PP";"RJ";"5830721";"2011.0";"54.0";""
"LIRA MAIA";"LIRA MAIA";"DEM";"PA";"141462";"2011.0";"54.0";""
"BILAC PINTO";"BILAC PINTO";"PR";"MG";"5830796";"2011.0";"54.0";""
"SANDRO MATOS";"SANDRO MATOS";"PTB";"RJ";"74258";"2007.0";"53.0";""
"JOSÉ OTÁVIO GERMANO";"JOSÉ OTÁVIO GERMANO";"PP";"RS";"5830798";"2011.0";"54.0";""
"LEONARDO PICCIANI";"LEONARDO PICCIANI";"PMDB";"RJ";"5830339";"2011.0";"54.0";""
"MENDONÇA PRADO";"MENDONÇA PRADO";"DEM";"SE";"74056";"2011.0";"54.0";""
"SERGIO PETECÃO";"SERGIO PETECÃO";"PMN";"AC";"141541";"2007.0";"53.0";""
"ELCIONE BARBALHO";"ELCIONE BARBALHO";"PMDB";"PA";"5830325";"2011.0";"54.0";""
"CRISTIANO MATHEUS";"CRISTIANO MATHEUS";"PFL";"AL";"141410";"2007.0";"53.0";""
"VALDIR COLATTO";"VALDIR COLATTO";"PMDB";"SC";"5830406";"2011.0";"54.0";""
"PAULO ABI-ACKEL";"PAULO ABI-ACKEL";"PSDB";"MG";"5830616";"2011.0";"54.0";""
"EFRAIM FILHO";"EFRAIM FILHO";"DEM";"PB";"5830519";"2011.0";"54.0";""
"LUIZ CARLOS SETIM";"LUIZ CARLOS SETIM";"PFL";"PR";"141486";"2007.0";"53.0";""
"ABELARDO CAMARINHA";"ABELARDO CAMARINHA";"PSB";"SP";"141463";"2011.0";"54.0";""
"CÂNDIDO VACCAREZZA";"CÂNDIDO VACCAREZZA";"PT";"SP";"141396";"2011.0";"54.0";""
"LUCIANO CASTRO";"LUCIANO CASTRO";"PL";"RR";"73982";"2007.0";"53.0";""
"RONALDO CAIADO";"RONALDO CAIADO";"DEM";"GO";"74813";"2011.0";"54.0";""
"ENIO BACCI";"ENIO BACCI";"PDT";"RS";"73893";"2011.0";"54.0";""
"GASTÃO VIEIRA";"GASTÃO VIEIRA";"PMDB";"MA";"74200";"2007.0";"53.0";""
"VALTENIR PEREIRA";"VALTENIR PEREIRA";"PROS";"MT";"5830648";"2011.0";"54.0";""
"ARNALDO JARDIM";"ARNALDO JARDIM";"PPS";"SP";"141391";"2011.0";"54.0";""
"B. SÁ";"B. SÁ";"PSB";"PI";"74312";"2007.0";"53.0";""
"NELSON BORNIER";"NELSON BORNIER";"PMDB";"RJ";"73416";"2007.0";"53.0";""
"ENÉAS";"ENÉAS";"PRONA";"SP";"74269";"2007.0";"53.0";""
"CIRO PEDROSA";"CIRO PEDROSA";"PV";"MG";"141407";"2007.0";"53.0";""
"DR. PAULO CÉSAR";"DR. PAULO CÉSAR";"PR";"RJ";"147975";"2011.0";"54.0";""
"DR. UBIALI";"DR. UBIALI";"PSB";"SP";"141498";"2011.0";"54.0";""
"MANOEL SALVIANO";"MANOEL SALVIANO";"PSDB";"CE";"74456";"2011.0";"54.0";""
"LAUREZ MOREIRA";"LAUREZ MOREIRA";"PSB";"TO";"141479";"2011.0";"54.0";""
"BEL MESQUITA";"BEL MESQUITA";"PMDB";"PA";"141376";"2007.0";"53.0";""
"CELSO MALDANER";"CELSO MALDANER";"PMDB";"SC";"5830413";"2011.0";"54.0";""
"JURANDIL JUAREZ";"JURANDIL JUAREZ";"PMDB";"AP";"74346";"2007.0";"53.0";""
"JOSÉ LINHARES";"JOSÉ LINHARES";"PP";"CE";"74297";"2007.0";"53.0";""
"CARLOS BEZERRA";"CARLOS BEZERRA";"PMDB";"MT";"5830791";"2011.0";"54.0";""
"VITAL DO RÊGO FILHO";"VITAL DO RÊGO FILHO";"PMDB";"PB";"141556";"2007.0";"53.0";""
"EDUARDO LOPES";"EDUARDO LOPES";"PSB";"RJ";"4928";"2007.0";"53.0";""
"NELSON MEURER";"NELSON MEURER";"PP";"PR";"5830544";"2011.0";"54.0";""
"PAULO RENATO SOUZA";"PAULO RENATO SOUZA";"PSDB";"SP";"141520";"2007.0";"53.0";""
"PINTO ITAMARATY";"PINTO ITAMARATY";"PSDB";"MA";"141465";"2011.0";"54.0";""
"PEDRO EUGÊNIO";"PEDRO EUGÊNIO";"PT";"PE";"74556";"2011.0";"54.0";""
"WELLINGTON FAGUNDES";"WELLINGTON FAGUNDES";"PR";"MT";"73653";"2011.0";"54.0";""
"FÁBIO SOUTO";"FÁBIO SOUTO";"DEM";"BA";"74062";"2011.0";"54.0";""
"MARIA HELENA";"MARIA HELENA";"PSB";"RR";"5830765";"2011.0";"54.0";""
"RODRIGO ROLLEMBERG";"RODRIGO ROLLEMBERG";"PSB";"DF";"141533";"2007.0";"53.0";""
"SILVIO LOPES";"SILVIO LOPES";"PSDB";"RJ";"73998";"2007.0";"53.0";""
"MARIA DO CARMO LARA";"MARIA DO CARMO LARA";"PT";"MG";"74586";"2007.0";"53.0";""
"MARCELO GUIMARÃES FILHO";"MARCELO GUIMARÃES FILHO";"PMDB";"BA";"74143";"2011.0";"54.0";""
"OSÓRIO ADRIANO";"OSÓRIO ADRIANO";"PFL";"DF";"73660";"2007.0";"53.0";""
"MANATO";"MANATO";"PDT";"ES";"74163";"2011.0";"54.0";""
"PAULO HENRIQUE LUSTOSA";"PAULO HENRIQUE LUSTOSA";"PMDB";"CE";"141517";"2011.0";"54.0";""
"MIRO TEIXEIRA";"MIRO TEIXEIRA";"PROS";"RJ";"5830684";"2011.0";"54.0";""
"SANDRA ROSADO";"SANDRA ROSADO";"PSB";"RN";"74039";"2007.0";"53.0";""
"GERALDO RESENDE";"GERALDO RESENDE";"PMDB";"MS";"5830512";"2011.0";"54.0";""
"JOSÉ EDUARDO CARDOZO";"JOSÉ EDUARDO CARDOZO";"PT";"SP";"74274";"2007.0";"53.0";""
"MARCOS ANTONIO";"MARCOS ANTONIO";"PSC";"PE";"141499";"2007.0";"53.0";""
"VELOSO";"VELOSO";"PPS";"BA";"141524";"2007.0";"53.0";""
"MICHEL TEMER";"MICHEL TEMER";"PMDB";"SP";"73552";"2007.0";"53.0";""
"LEANDRO VILELA";"LEANDRO VILELA";"PMDB";"GO";"74367";"2007.0";"53.0";""
"ERNANDES AMORIM";"ERNANDES AMORIM";"PTB";"RO";"141425";"2007.0";"53.0";""
"SILVIO TORRES";"SILVIO TORRES";"PSDB";"SP";"5830704";"2011.0";"54.0";""
"NERI GELLER";"NERI GELLER";"PSDB";"MT";"146307";"2007.0";"53.0";""
"ANGELO VANHONI";"ANGELO VANHONI";"PT";"PR";"141381";"2011.0";"54.0";""
"EDIO LOPES";"EDIO LOPES";"PMDB";"RR";"5830686";"2011.0";"54.0";""
"ROGERIO LISBOA";"ROGERIO LISBOA";"PFL";"RJ";"141534";"2007.0";"53.0";""
